id,type,abscnseq,ascat,estimate,purbayes
TCGA-77-8148-01,LUSC,0.64,0.72,0.821495104633,0.8603005
TCGA-99-8032-01,LUAD,0.41,0.3,0.713652447144,0.5128693
TCGA-17-Z033-01,LUAD,,,,
TCGA-B5-A0JZ-01,UCEC,0.61,0.75,,0.6627792
TCGA-E9-A243-01,BRCA,0.45,0.23,0.421901360434,0.2664038
TCGA-A3-3385-01,KIRC,0.6,0.74,0.826833864539,0.7922729
TCGA-UC-A7PG-06,CESC,0.39,,0.782725126219,
TCGA-97-7554-01,LUAD,0.36,0.27,0.618436182462,0.5869546
TCGA-CK-5916-01,CRC,0.33,0.57,0.745236919247,0.9969318
TCGA-XF-AAMJ-01,BLCA,0.34,,0.689527948385,0.2470073
TCGA-EJ-5542-01,PRAD,0.35,0.38,0.89996753381,0.5277847
TCGA-G9-6351-01,PRAD,0.31,0.34,0.949903149742,0.2708381
TCGA-86-7955-01,LUAD,0.69,0.68,0.966874901098,0.9988434
TCGA-17-Z047-01,LUAD,,,,
TCGA-CV-6436-01,HNSC,0.3,0.25,0.741803872503,0.3957785
TCGA-ZF-AA52-01,BLCA,0.41,,0.686310793871,0.2641534
TCGA-76-6661-01,GBM,0.61,0.77,,0.7376908
TCGA-AC-A62V-01,BRCA,0.52,0.65,0.805636742899,0.5315107
TCGA-BH-A0HU-01,BRCA,0.62,0.76,0.86978331385,0.6917396
TCGA-X7-A8M6-01,THYM,0.25,,0.687089702143,0.1534494
TCGA-77-7335-01,LUSC,0.49,0.39,0.385331114476,0.4166386
TCGA-B8-5552-01,KIRC,0.23,0.27,0.496686871413,0.2748064
TCGA-EM-A2CS-06,THCA,,,0.870482982936,
TCGA-AC-A3W7-01,BRCA,0.43,0.58,0.786807398264,0.4165475
TCGA-AA-3556-01,CRC,0.48,0.55,,0.7930217
TCGA-EA-A6QX-01,CESC,0.63,,0.823512709545,0.8100029
TCGA-B0-5693-01,KIRC,0.49,0.6,0.741056102744,0.5806569
TCGA-A3-3322-01,KIRC,0.52,0.67,0.700470645303,0.5947033
TCGA-C8-A8HR-01,BRCA,0.32,,0.561414424005,0.2290251
TCGA-CC-A5UC-01,LIHC,0.3,0.27,0.830539294347,0.3611013
TCGA-A5-A0G5-01,UCEC,0.6,0.49,,0.4932199
TCGA-12-0775-01,GBM,0.36,0.28,,0.8203964
TCGA-FV-A3I1-01,LIHC,0.48,0.5,0.807416728304,0.6692243
TCGA-FS-A4F5-06,SKCM,0.79,0.7,0.902155095822,0.8108946
TCGA-56-5897-01,LUSC,0.25,0.22,0.521774623675,0.2518504
TCGA-A5-A0GH-01,UCEC,0.54,0.89,,0.8639375
TCGA-AR-A1AI-01,BRCA,0.37,0.38,0.722807776678,0.3470227
TCGA-ET-A3DQ-01,THCA,0.22,0.26,0.719495873388,0.2682543
TCGA-B8-5551-01,KIRC,0.5,0.2,0.397237261907,0.2533691
TCGA-A5-A0GG-01,UCEC,0.26,0.41,,0.3667023
TCGA-Y8-A8RY-01,KIRP,0.68,,0.795890124964,0.7827183
TCGA-VQ-A924-01,STAD,0.3,,0.784507655809,
TCGA-14-0865-01,GBM,0.68,0.8,,0.8848166
TCGA-TN-A7HI-01,HNSC,0.65,,0.74354429502,0.6999225
TCGA-EY-A1GR-01,UCEC,0.8,0.79,,0.727209
TCGA-DD-A3A9-01,LIHC,0.42,0.47,0.772600287772,0.9920896
TCGA-EE-A3AD-06,SKCM,0.95,0.77,0.952937221343,0.9610451
TCGA-DD-A1EL-01,LIHC,0.59,0.65,0.917080920855,0.8250326
TCGA-DU-5855-01,LGG,0.54,0.58,0.858197493529,0.6637091
TCGA-RC-A6M3-01,LIHC,0.5,0.4,0.917515403782,0.9687429
TCGA-E6-A1LZ-01,UCEC,0.44,0.48,,0.3153556
TCGA-20-1682-01,OV,1.0,0.76,0.765452989742,0.8774595
TCGA-VQ-A8E3-01,STAD,0.55,,0.795829544139,0.5915418
TCGA-2A-A8VO-01,PRAD,0.3,,0.913460821545,0.3269381
TCGA-55-8087-01,LUAD,0.46,0.74,0.799830943148,0.7506601
TCGA-VS-A9UV-01,CESC,0.72,,0.93038228381,0.9931291
TCGA-V1-A8X3-01,PRAD,0.25,,0.911869479833,0.3040489
TCGA-VS-A8QA-01,CESC,0.75,,0.946163914077,0.7682904
TCGA-EK-A2RC-01,CESC,0.45,0.61,0.75099836243,0.6021339
TCGA-06-0157-01,GBM,0.71,0.75,0.799156595418,0.7865841
TCGA-TM-A84C-01,LGG,0.39,,0.853496976501,0.7765443
TCGA-69-7973-01,LUAD,0.64,0.54,0.827895971872,0.6380972
TCGA-YG-AA3O-06,SKCM,0.68,,0.852916504029,0.7265014
TCGA-12-0820-01,GBM,0.37,0.81,,0.7475001
TCGA-A6-2681-01,CRC,0.53,0.44,,0.8037465
TCGA-RS-A6TO-01,HNSC,0.45,,0.777575523275,0.3365707
TCGA-FW-A5DX-01,SKCM,0.94,0.71,0.932135652382,
TCGA-HZ-A4BK-01,PAAD,0.22,0.33,0.661473595943,0.1971317
TCGA-P3-A6T2-01,HNSC,0.59,,0.8658910417,0.7813523
TCGA-66-2727-01,LUSC,1.0,0.43,0.793214730324,0.5539069
TCGA-E9-A1NH-01,BRCA,0.45,0.63,0.681079380663,0.6784968
TCGA-E2-A1LL-01,BRCA,0.51,0.41,0.890861105844,0.4190431
TCGA-E9-A22G-01,BRCA,0.82,0.82,0.90506898391,0.6240256
TCGA-85-6561-01,LUSC,0.35,0.41,0.520283208918,0.321768
TCGA-CV-A6JN-01,HNSC,0.52,0.57,0.81190954153,0.5321715
TCGA-BH-A0B8-01,BRCA,0.87,0.77,0.834187196368,
TCGA-24-1466-01,OV,0.6,0.7,,0.6349337
TCGA-4Z-AA7S-01,BLCA,0.89,,0.962958414603,0.9983811
TCGA-KO-8409-01,KICH,0.69,0.75,0.898622817471,0.07343479
TCGA-CG-4305-01,STAD,0.37,0.24,0.5956725898,
TCGA-DF-A2KU-01,UCEC,0.34,0.71,0.720303049684,0.7078391
TCGA-44-6775-01,LUAD,0.29,0.41,0.519915420633,0.4141367
TCGA-29-1761-01,OV,0.53,0.77,0.82900711192,0.8598454
TCGA-CV-7435-01,HNSC,0.52,0.39,0.639446593783,0.3950881
TCGA-55-6981-01,LUAD,0.41,0.24,0.778888920509,0.1782318
TCGA-HT-8104-01,LGG,0.49,0.68,0.903827225809,0.6447011
TCGA-5P-A9K6-01,KIRP,0.33,,0.806145491779,0.6216205
TCGA-DH-A66F-01,LGG,0.47,0.8,0.957062419268,0.6870252
TCGA-KP-A3W4-01,UCEC,0.63,0.48,0.84645676349,0.5310734
TCGA-B1-A656-01,KIRP,0.36,,0.559382055239,0.5604834
TCGA-B2-A4SR-01,KIRC,0.45,0.54,0.649978424374,0.5338537
TCGA-5P-A9K9-01,KIRP,0.43,,0.839322126953,0.975996
TCGA-J4-A83M-01,PRAD,0.63,,0.920564091362,0.6005731
TCGA-AJ-A2QN-01,UCEC,0.35,0.42,,0.6988596
TCGA-BA-5558-01,HNSC,0.31,0.31,0.738070125035,0.4341433
TCGA-77-8128-01,LUSC,0.64,,0.88911925414,0.9991545
TCGA-2J-AABU-01,PAAD,0.53,,0.721375169945,0.4332475
TCGA-A6-5664-01,CRC,0.3,0.39,0.723673774055,0.2469653
TCGA-BR-4267-01,STAD,0.56,0.69,0.79486830149,0.7404654
TCGA-OL-A66H-01,BRCA,0.48,0.49,0.666820499857,0.4711358
TCGA-GK-A6C7-01,KIRC,0.38,,0.67696958508,0.5112488
TCGA-FW-A3I3-06,SKCM,0.77,0.67,0.951800288505,0.9948636
TCGA-CV-7407-01,HNSC,0.71,0.39,0.799511516281,0.3249993
TCGA-B5-A1MV-01,UCEC,0.48,0.61,,0.4221474
TCGA-HC-8256-01,PRAD,0.28,0.48,0.952696840282,0.9432868
TCGA-AA-A01I-01,CRC,0.34,0.45,,0.6975046
TCGA-56-8622-01,LUSC,0.54,0.45,0.769753990515,0.4564406
TCGA-61-2113-01,OV,0.6,0.4,0.75724391262,0.97133
TCGA-EJ-7786-01,PRAD,0.29,0.37,0.919578852211,0.4477168
TCGA-BK-A26L-01,UCEC,0.57,0.47,0.907012480321,0.9819158
TCGA-XK-AAJA-01,PRAD,0.23,,0.950598083382,0.5237781
TCGA-EE-A2GM-06,SKCM,0.79,0.74,0.90326131492,0.9993274
TCGA-JX-A3Q0-01,CESC,0.33,0.77,0.811071569989,0.643858
TCGA-44-6776-01,LUAD,0.49,0.61,0.878568908865,0.566381
TCGA-EK-A2RL-01,CESC,0.78,0.86,0.944724211047,0.8444375
TCGA-BQ-5887-01,KIRP,0.35,,0.658123403392,0.2337677
TCGA-95-8039-01,LUAD,0.27,0.27,0.667267608724,0.4291372
TCGA-CU-A0YO-01,BLCA,0.2,0.34,0.816449318787,0.2567001
TCGA-AT-A5NU-01,KIRP,0.55,,0.930466586206,0.8012447
TCGA-2L-AAQJ-01,PAAD,0.44,,0.722237495761,0.3785491
TCGA-HD-A6HZ-01,HNSC,0.35,0.38,0.678866707263,0.3755567
TCGA-06-0686-01,GBM,0.53,0.62,0.857833646488,0.995755
TCGA-DD-A73E-01,LIHC,0.74,0.8,0.956286457116,0.9252292
TCGA-ZG-A9L6-01,PRAD,0.23,,0.827400223328,0.1965553
TCGA-24-1565-01,OV,0.67,0.77,0.859100238225,0.6891619
TCGA-A7-A3RF-01,BRCA,0.49,0.74,0.897350152256,0.4988602
TCGA-V1-A9OH-01,PRAD,0.25,,0.902508875274,0.4604349
TCGA-AC-A2BK-01,BRCA,0.83,0.67,0.963901174144,0.9940247
TCGA-EL-A3N3-01,THCA,0.47,0.33,0.735789387354,0.5266251
TCGA-04-1651-01,OV,0.81,0.87,0.947933248075,0.8709193
TCGA-G3-A25S-01,LIHC,1.0,0.67,0.865947583159,0.8811065
TCGA-VQ-AA6F-01,STAD,0.36,,0.815655751213,0.2815195
TCGA-CV-5444-01,HNSC,0.32,0.28,0.576683355132,0.2444783
TCGA-IZ-8196-01,KIRP,0.49,,0.910374786131,0.84705
TCGA-IB-7886-01,PAAD,0.4,0.52,0.633899748932,0.4068478
TCGA-19-2631-01,GBM,0.8,0.75,,0.7888999
TCGA-FY-A3TY-01,THCA,0.42,0.36,0.612531450165,0.1997379
TCGA-D8-A27E-01,BRCA,0.61,0.38,0.832363088085,0.6558245
TCGA-D7-A6EV-01,STAD,0.58,0.55,0.918412396287,0.9898325
TCGA-2Z-A9JI-01,KIRP,0.3,,0.750154712348,0.302339
TCGA-B6-A1KF-01,BRCA,0.87,0.74,0.916757879039,0.6591641
TCGA-E9-A1N5-01,BRCA,0.47,0.43,0.649644109088,0.3996209
TCGA-D3-A1Q8-06,SKCM,0.42,0.51,0.650825670613,0.4593388
TCGA-13-0905-01,OV,0.86,0.86,0.933115521414,0.8554902
TCGA-62-8402-01,LUAD,0.55,0.37,0.748695935568,0.9552177
TCGA-CQ-5329-01,HNSC,0.56,0.56,0.69393281598,0.5960216
TCGA-HM-A3JJ-01,CESC,0.5,0.4,0.75017286329,0.358115
TCGA-AX-A2HC-01,UCEC,0.45,1.0,,
TCGA-CS-4938-01,LGG,0.68,0.59,0.90272129351,0.7771299
TCGA-CN-4733-01,HNSC,0.23,1.0,0.435023508714,0.11042692
TCGA-56-8083-01,LUSC,0.83,0.82,0.952633480706,0.8613082
TCGA-E6-A1M0-01,UCEC,0.41,1.0,,0.6937956
TCGA-CD-8527-01,STAD,0.66,0.64,0.840928591353,0.4583177
TCGA-59-2372-01,OV,0.9,0.8,,0.5615637
TCGA-OL-A5RZ-01,BRCA,0.65,0.64,0.899626989964,0.3539478
TCGA-FB-A7DR-01,PAAD,0.27,,0.643826557197,0.7625061
TCGA-EJ-5503-01,PRAD,0.29,0.25,0.880737684887,0.05687178
TCGA-CS-4943-01,LGG,0.73,0.84,0.913807305976,0.8989698
TCGA-05-4250-01,LUAD,0.47,0.44,0.657217735034,0.8229918
TCGA-06-0125-01,GBM,0.73,0.7,0.899980665982,0.8076988
TCGA-LN-A4A1-01,ESCA,0.58,0.48,0.840024617733,0.7368776
TCGA-HW-7491-01,LGG,0.79,0.84,0.966059446713,0.8546924
TCGA-A8-A08F-01,BRCA,1.0,0.57,0.63889217256,0.76953
TCGA-O9-A75Z-01,KIRP,0.43,,0.855794221977,0.8288176
TCGA-12-3652-01,GBM,0.82,0.73,0.9092739288,0.8605674
TCGA-EM-A22K-01,THCA,0.27,0.77,0.905655414737,0.6948919
TCGA-DB-A75M-01,LGG,0.73,0.73,0.90654951485,0.8574941
TCGA-XF-AAMT-01,BLCA,0.46,,0.688802370803,0.459574
TCGA-E2-A1LE-01,BRCA,0.55,0.51,0.586896224209,0.552041
TCGA-HC-8262-01,PRAD,0.32,0.5,0.953283377326,0.3103581
TCGA-B0-5104-01,KIRC,0.55,0.53,0.73137944121,0.4769369
TCGA-AG-A032-01,CRC,0.72,0.6,,0.953986
TCGA-DJ-A3VF-01,THCA,0.27,1.0,0.643597429869,0.459734
TCGA-G3-AAV0-01,LIHC,0.67,,0.880786793736,0.800372
TCGA-D7-6815-01,STAD,0.62,0.56,0.825870198751,0.5746885
TCGA-EY-A1H0-01,UCEC,0.42,0.91,,0.807833
TCGA-EI-6513-01,CRC,0.67,0.79,0.892177125066,0.8470898
TCGA-BR-7959-01,STAD,0.47,0.34,0.689015616024,0.3634233
TCGA-L5-A88W-01,ESCA,0.48,,0.894131015353,0.6569095
TCGA-FI-A2EW-01,UCEC,0.84,0.85,,0.6851288
TCGA-BG-A2AE-01,UCEC,0.94,0.65,,0.6882664
TCGA-DJ-A3VE-01,THCA,0.33,0.37,0.866575866531,0.7230618
TCGA-A8-A09C-01,BRCA,0.58,0.75,0.86236163701,0.6215831
TCGA-B5-A0K3-01,UCEC,0.77,0.78,,0.7767039
TCGA-ET-A2N3-01,THCA,0.32,0.28,0.964897899277,0.7360721
TCGA-VS-A9V1-01,CESC,0.37,,0.925207635483,0.6061386
TCGA-24-2267-01,OV,0.45,0.47,0.717591761303,0.4147164
TCGA-J4-A67M-01,PRAD,0.24,0.24,0.79264067976,0.213411
TCGA-43-2581-01,LUSC,0.45,0.45,0.56579832871,0.3802073
TCGA-A7-A13G-01,BRCA,0.87,0.81,0.874201666863,0.8522729
TCGA-17-Z002-01,LUAD,,,,
TCGA-G9-6371-01,PRAD,0.27,0.31,0.951638827024,0.2102058
TCGA-55-A491-01,LUAD,0.44,0.25,0.679545076864,0.4348994
TCGA-S9-A6UB-01,LGG,0.54,,0.985353020217,0.8448344
TCGA-DB-A4XH-01,LGG,0.54,0.63,0.97436697075,0.7645623
TCGA-FS-A1ZG-06,SKCM,0.91,0.84,0.947133286596,0.8435259
TCGA-BA-A4IH-01,HNSC,0.7,0.69,0.831741494764,0.7890493
TCGA-AZ-4616-01,CRC,0.45,0.49,0.860927113642,0.5204286
TCGA-85-A4JC-01,LUSC,0.21,0.22,0.727982866844,0.2812138
TCGA-XJ-A9DQ-01,PRAD,0.26,,0.938166593849,0.1281211
TCGA-UB-A7MF-01,LIHC,0.6,,0.741506822341,0.6236824
TCGA-YL-A8S8-01,PRAD,0.78,,0.905800130954,0.5703296
TCGA-DQ-7591-01,HNSC,0.68,0.68,0.796324865284,0.6695491
TCGA-CS-6186-01,LGG,0.61,0.78,0.927338078577,0.9945214
TCGA-E2-A109-01,BRCA,0.94,0.69,0.813020563004,0.6880791
TCGA-D8-A1JC-01,BRCA,0.7,0.69,0.742938309105,0.6649759
TCGA-4Z-AA86-01,BLCA,0.41,,0.620313294542,0.3220839
TCGA-AA-3560-01,CRC,0.56,0.53,,0.5546265
TCGA-UB-A7ME-01,LIHC,0.6,,0.788400397912,0.5166891
TCGA-60-2707-01,LUSC,0.46,0.4,0.705756013149,0.510071
TCGA-CR-6481-01,HNSC,0.27,0.22,0.531246002888,0.2952205
TCGA-VS-A9UC-01,CESC,0.46,,0.796622874483,0.6871851
TCGA-DM-A280-01,CRC,0.53,0.37,0.902379296487,0.3206669
TCGA-CV-7238-01,HNSC,0.24,1.0,0.744406119322,0.1953977
TCGA-ZJ-AAXA-01,CESC,0.67,,0.906814118253,0.7476052
TCGA-CC-A5UD-01,LIHC,0.81,0.68,0.929367777873,0.9988224
TCGA-EO-A3AS-01,UCEC,0.75,0.74,0.876572983704,0.6467686
TCGA-BK-A4ZD-01,UCEC,0.63,0.72,0.964588298474,0.4980212
TCGA-38-4625-01,LUAD,0.38,1.0,0.710549312302,0.6763285
TCGA-DD-AADE-01,LIHC,0.7,,,0.694516
TCGA-24-1427-01,OV,0.45,0.53,0.73319833936,0.9961303
TCGA-A2-A25B-01,BRCA,1.0,0.49,0.748043188819,0.4327746
TCGA-09-1675-01,OV,0.93,0.88,,0.9882071
TCGA-A3-3331-01,KIRC,0.37,0.55,0.612165898357,0.5752911
TCGA-D8-A141-01,BRCA,0.34,0.24,0.456022408273,0.2890802
TCGA-DC-6681-01,CRC,0.51,0.57,0.844506956948,0.5322224
TCGA-BH-A0DX-01,BRCA,0.42,0.24,0.610129650923,0.3740511
TCGA-AO-A03O-01,BRCA,1.0,0.65,0.792372155372,0.5358813
TCGA-CJ-6031-01,KIRC,0.44,0.42,0.425264268397,0.3238805
TCGA-A6-2671-01,CRC,0.98,0.66,,0.9942791
TCGA-23-1111-01,OV,0.69,0.78,0.957796102611,0.4825875
TCGA-ZJ-AAXN-01,CESC,0.46,,0.82996527806,0.7537665
TCGA-D1-A2G5-01,UCEC,0.5,0.83,,0.8254788
TCGA-20-0987-01,OV,0.56,0.48,0.673953641551,0.4838501
TCGA-FE-A3PB-01,THCA,0.3,0.4,0.683304233247,0.6022541
TCGA-KL-8325-01,KICH,0.77,0.87,0.949365824652,0.9697253
TCGA-HC-7233-01,PRAD,0.29,1.0,0.793648891357,0.4964906
TCGA-AG-4007-01,CRC,0.83,0.68,,0.9863309
TCGA-B8-4619-01,KIRC,0.7,0.66,0.861699276785,0.6575462
TCGA-AY-5543-01,CRC,0.68,0.64,0.894477903565,0.6552464
TCGA-04-1638-01,OV,0.97,0.84,,0.7951234
TCGA-IG-A97H-01,ESCA,0.59,,0.805949194563,0.604465
TCGA-AZ-4323-01,CRC,0.39,1.0,0.648883502074,0.1968343
TCGA-85-8070-01,LUSC,0.82,0.77,0.974778558454,0.9823681
TCGA-AO-A0J6-01,BRCA,0.86,0.48,0.798204500079,0.70991
TCGA-B3-8121-01,KIRP,0.28,,0.619747000569,0.3176037
TCGA-L5-A8NT-01,ESCA,0.55,,0.684591137988,0.9396359
TCGA-BH-A0E7-01,BRCA,0.76,0.76,0.882592730656,0.730621
TCGA-E1-5318-01,LGG,0.68,0.81,0.929008087931,0.80717
TCGA-4A-A93W-01,KIRP,0.39,,0.883294496383,0.8384517
TCGA-A8-A07B-01,BRCA,1.0,0.63,0.785905641971,0.6418543
TCGA-HC-A8CY-01,PRAD,0.61,,0.890700015587,0.7498275
TCGA-D1-A16Q-01,UCEC,0.37,0.76,,0.7873004
TCGA-E2-A14S-01,BRCA,0.72,0.73,0.76871919388,0.6831169
TCGA-55-6642-01,LUAD,0.38,0.29,0.558895590374,0.3515788
TCGA-HT-8113-01,LGG,0.2,0.32,0.97894772745,0.2181507
TCGA-AX-A0J1-01,UCEC,0.42,0.78,,0.630204
TCGA-E2-A1L9-01,BRCA,0.55,0.61,0.641990382969,0.6965258
TCGA-CZ-5989-01,KIRC,0.28,0.49,0.563601265263,0.428325
TCGA-KS-A4IC-01,THCA,0.33,1.0,0.866723751832,0.3784167
TCGA-37-4130-01,LUSC,0.54,0.38,0.574414683516,0.9996926
TCGA-AO-A0J9-01,BRCA,0.45,0.42,0.537820797273,0.6253016
TCGA-FG-A4MT-01,LGG,0.32,0.81,0.942560058915,0.7735396
TCGA-06-0167-01,GBM,,0.68,,
TCGA-12-0691-01,GBM,0.75,0.62,,0.8978191
TCGA-22-5477-01,LUSC,0.73,0.64,0.882059109967,0.7304058
TCGA-E2-A1IJ-01,BRCA,0.46,0.39,0.550222394007,0.3327706
TCGA-VQ-A8DT-01,STAD,0.36,,0.913226089886,0.2745993
TCGA-12-0772-01,GBM,1.0,0.5,,0.999151
TCGA-EM-A2OW-01,THCA,0.39,0.35,0.874907220719,0.546409
TCGA-A6-3810-01,CRC,0.48,0.51,0.761301455345,0.9110943
TCGA-D7-6817-01,STAD,0.42,0.44,0.832422478905,0.3406498
TCGA-WQ-A9G7-01,LIHC,0.48,,0.93595091457,0.9807469
TCGA-55-7726-01,LUAD,0.25,0.26,0.648288330268,0.2907189
TCGA-DJ-A1QQ-01,THCA,0.34,0.45,0.851250395344,0.6538999
TCGA-BP-4998-01,KIRC,0.27,0.47,0.489094292261,0.4143075
TCGA-56-7730-01,LUSC,0.73,0.71,0.971482037939,0.9973431
TCGA-ZF-AA56-01,BLCA,0.32,,0.78212108903,0.3810232
TCGA-06-2570-01,GBM,0.71,0.8,0.798986817869,0.9035685
TCGA-D1-A16V-01,UCEC,0.63,0.75,,0.8011135
TCGA-BS-A0U7-01,UCEC,0.35,1.0,,0.5773841
TCGA-A4-7915-01,KIRP,0.5,,0.845681972768,0.5974718
TCGA-DD-AAVQ-01,LIHC,0.31,,0.689125741206,0.5113291
TCGA-B0-5117-01,KIRC,0.74,0.59,0.890299934288,0.5933636
TCGA-78-7542-01,LUAD,0.45,0.34,0.868107455729,0.8471555
TCGA-34-2605-01,LUSC,0.93,0.53,,0.9972392
TCGA-RD-A8N5-01,STAD,0.26,,0.562781999421,0.1956144
TCGA-FP-8211-01,STAD,0.53,0.65,0.849731692575,0.9712715
TCGA-CK-4947-01,CRC,0.51,0.56,0.791749344569,0.9798093
TCGA-J9-A52C-01,PRAD,0.26,0.37,0.756799171499,0.318679
TCGA-UZ-A9PX-01,KIRP,0.49,,0.855118488341,0.8173046
TCGA-44-5643-01,LUAD,0.69,0.58,0.844204458503,0.9940686
TCGA-12-0656-01,GBM,0.58,0.63,,0.9989972
TCGA-ET-A3DS-01,THCA,0.28,0.76,0.914250497502,0.5853138
TCGA-KK-A59V-01,PRAD,0.46,0.59,0.669661506096,0.5381853
TCGA-YL-A8SA-01,PRAD,0.96,,0.967502790456,0.7836809
TCGA-EW-A2FS-01,BRCA,0.71,0.55,0.776891782816,0.252858
TCGA-G9-6338-01,PRAD,0.35,0.71,0.892178286445,0.72066
TCGA-D1-A102-01,UCEC,0.48,0.74,,0.7265071
TCGA-FG-A60J-01,LGG,0.35,0.75,0.901202614912,0.7454563
TCGA-05-4415-01,LUAD,0.63,0.59,0.874206146984,0.7077653
TCGA-FS-A4FC-06,SKCM,0.45,0.58,0.833801197899,0.5505051
TCGA-YL-A8SB-01,PRAD,0.28,,0.864381773335,0.2494797
TCGA-NJ-A55R-01,LUAD,0.32,0.39,0.846890310424,0.3715018
TCGA-06-2561-01,GBM,0.85,0.6,0.758772783782,0.9978498
TCGA-D8-A1XV-01,BRCA,0.38,1.0,0.916507859589,0.8405446
TCGA-BR-8289-01,STAD,0.52,0.36,0.804883405729,0.5398045
TCGA-VS-A9UJ-01,CESC,0.46,,0.978043783349,0.725445
TCGA-J9-A52D-01,PRAD,,,0.98225803761,
TCGA-Z2-AA3V-06,SKCM,0.29,,0.593523016063,0.4343355
TCGA-VS-A9UT-01,CESC,0.54,,0.584080936946,0.3063516
TCGA-43-6647-01,LUSC,0.34,0.24,0.536621554997,0.2221705
TCGA-M7-A721-01,PRAD,0.36,0.29,0.908549934298,0.1874918
TCGA-A4-7287-01,KIRP,0.53,,0.785306161639,0.4331118
TCGA-EM-A3SU-01,THCA,0.45,0.38,0.722064390852,0.2191174
TCGA-BR-4362-01,STAD,0.24,0.55,0.709823564983,
TCGA-VN-A88P-01,PRAD,0.74,,0.885898391455,0.7610697
TCGA-FD-A43X-01,BLCA,0.89,0.7,0.971816706544,0.9680356
TCGA-B8-A7U6-01,KIRC,0.27,,0.646242178278,0.4268004
TCGA-ER-A19O-06,SKCM,0.37,0.5,0.471987459792,0.996299
TCGA-B4-5844-01,KIRC,0.3,0.59,0.686275278306,0.5133283
TCGA-B6-A0WX-01,BRCA,0.43,0.35,0.676898820728,0.4014265
TCGA-EK-A2RO-01,CESC,0.57,0.69,0.837539339677,0.6376104
TCGA-A2-A3XT-01,BRCA,0.43,0.35,0.678925510661,0.4135379
TCGA-F5-6464-01,CRC,0.51,0.33,0.624881462441,0.4597636
TCGA-IQ-A6SG-01,HNSC,0.48,,0.925824469703,0.9900428
TCGA-AP-A05O-01,UCEC,0.25,1.0,,0.9581405
TCGA-FS-A1ZR-06,SKCM,0.67,0.62,0.828365075621,0.7620267
TCGA-EL-A3GR-01,THCA,0.27,0.4,0.809940971001,0.6485838
TCGA-BG-A0MO-01,UCEC,0.61,0.83,,0.8857083
TCGA-CH-5743-01,PRAD,0.43,1.0,0.844589305334,0.11226463
TCGA-A4-8515-01,KIRP,0.4,,0.931100426121,0.8255128
TCGA-ZB-A96R-01,THYM,0.28,,0.686612286365,0.1570379
TCGA-02-2470-01,GBM,0.42,0.51,,0.5731067
TCGA-C5-A2M1-01,CESC,0.95,0.68,0.837485071587,0.607954
TCGA-AX-A3G4-01,UCEC,0.59,0.57,0.886881396685,0.7769988
TCGA-21-1080-01,LUSC,0.74,0.7,0.845580074314,0.9967205
TCGA-BR-8680-01,STAD,0.46,0.6,0.955013447577,
TCGA-CJ-4907-01,KIRC,0.35,0.52,0.614377047458,0.490259
TCGA-BJ-A28T-01,THCA,0.42,0.42,0.526902378336,0.8165173
TCGA-BA-A6DA-01,HNSC,0.31,0.47,0.835593911614,0.4586323
TCGA-B6-A0X5-01,BRCA,0.7,0.85,0.897994534943,0.9211718
TCGA-AG-3594-01,CRC,1.0,0.6,,0.6332153
TCGA-F4-6809-01,CRC,0.42,0.38,0.761663400311,0.5338138
TCGA-AR-A24R-01,BRCA,0.62,0.51,0.76739547785,0.5685084
TCGA-E9-A1ND-01,BRCA,0.49,0.36,0.573244748961,0.3786983
TCGA-05-4422-01,LUAD,0.6,0.61,0.722190801657,0.9844543
TCGA-AP-A5FX-01,UCEC,0.61,0.6,0.883315341052,0.6480566
TCGA-50-5072-01,LUAD,0.29,0.38,0.797700893859,0.4777153
TCGA-E2-A10C-01,BRCA,0.49,0.44,0.721186198755,0.4293179
TCGA-BS-A0U8-01,UCEC,0.39,1.0,,0.8259519
TCGA-A8-A09W-01,BRCA,0.69,0.71,0.738632815355,0.6579286
TCGA-CV-7432-01,HNSC,0.49,0.46,0.899979307497,0.5437183
TCGA-KL-8344-01,KICH,0.49,0.66,0.855613275674,0.7478239
TCGA-VW-A8FI-01,LGG,0.74,,0.877627475644,0.8107467
TCGA-G9-6332-01,PRAD,0.6,0.65,0.968330072973,0.6873765
TCGA-EJ-7785-01,PRAD,0.37,0.4,0.847157240896,0.304722
TCGA-G3-A7M7-01,LIHC,0.81,,0.902743082694,0.403548
TCGA-13-1494-01,OV,0.8,0.61,,0.7490482
TCGA-D5-6534-01,CRC,0.44,0.22,0.480660196086,0.3226038
TCGA-VS-A953-01,CESC,0.71,,0.921381601145,0.7985825
TCGA-KP-A3W0-01,UCEC,0.61,0.64,0.820855610658,0.7971055
TCGA-QF-A5YS-01,UCEC,0.43,0.25,0.913961420098,0.8527478
TCGA-BH-A1FN-01,BRCA,0.71,0.57,0.813841180827,0.8375404
TCGA-QK-A8ZA-01,HNSC,1.0,,0.960908158247,0.8298394
TCGA-A5-A2K5-01,UCEC,0.36,0.34,0.84050396116,0.7784131
TCGA-EB-A42Z-01,SKCM,1.0,0.81,0.83371821769,
TCGA-EL-A3T8-01,THCA,0.72,0.67,0.856299220138,0.8323813
TCGA-CF-A5U8-01,BLCA,0.68,0.66,0.96809257314,0.9251219
TCGA-XU-A931-01,THYM,0.52,,0.787681423628,0.1326519
